Product,Year,Month,State,District,Latitude,Longitude,Volume
NFS,2021,July,Andaman & Nicobar Islands,South Andaman,11.8311681,92.6586401,0.13
NFS,2021,July,Andaman & Nicobar Islands,North And Middle Andaman,12.6518832,92.8976254,0.01
NFS,2021,July,Andaman & Nicobar Islands,Nicobar,8.0011561,93.3227132,0.01
NFS,2021,July,Andhra Pradesh,Visakhapatnam,17.6868159,83.2184815,2.45
NFS,2021,July,Andhra Pradesh,Krishna,16.6099914,80.7214417,1.85
NFS,2021,July,Andhra Pradesh,Chittoor,13.217176,79.1003289,1.83
NFS,2021,July,Andhra Pradesh,East Godavari,17.32125,82.0407137,1.67
NFS,2021,July,Andhra Pradesh,Guntur,16.3066525,80.4365402,1.65
NFS,2021,July,Andhra Pradesh,Rest of locations,15.9128998,79.7399875,7.43
NFS,2021,July,Arunachal Pradesh,Papum Pare,27.1719019,93.7029002,0.12
NFS,2021,July,Arunachal Pradesh,East Siang,28.1097051,95.1432068,0.03
NFS,2021,July,Arunachal Pradesh,Lower Subansiri,27.6169349,93.8391556999999,0.03
NFS,2021,July,Arunachal Pradesh,Upper Subansiri,27.786802,94.3359634999999,0.02
NFS,2021,July,Arunachal Pradesh,Lohit,27.9039651,96.1739116,0.02
NFS,2021,July,Arunachal Pradesh,Rest of locations,28.2179994,94.7277528,0.09
NFS,2021,July,Assam,Kamrup,26.3160819,91.5983959,1.56
NFS,2021,July,Assam,Cachar,24.7821253,92.8577105,0.46
NFS,2021,July,Assam,Dibrugarh,27.4728327,94.9119621,0.37
NFS,2021,July,Assam,Nagaon,26.348009,92.6838111,0.33
NFS,2021,July,Assam,Tinsukia,27.4885539,95.355758,0.3
NFS,2021,July,Assam,Rest of locations,26.49462,92.894335,3.35
NFS,2021,July,Bihar,Patna,25.5940947,85.1375645,2.07
NFS,2021,July,Bihar,Muzaffarpur,26.1196607,85.390982,0.8
NFS,2021,July,Bihar,West Champaran,27.1543104,84.3542049,0.6
NFS,2021,July,Bihar,East Champaran,26.6098139,84.8567932,0.59
NFS,2021,July,Bihar,Saran,25.8559698,84.8567932,0.56
NFS,2021,July,Bihar,Rest of locations,24.8455266,85.1476264,9.07
NFS,2021,July,Chandigarh,Chandigarh,30.7333148,76.7794179,0.92
NFS,2021,July,Chattisgarh,Raipur,21.2513844,81.6296413,1.57
NFS,2021,July,Chattisgarh,Durg,21.1904494,81.2849169,1.01
NFS,2021,July,Chattisgarh,Bilaspur(CGH),22.070343,82.1377574,0.58
NFS,2021,July,Chattisgarh,Rajnandgaon,21.0976046,81.0337066,0.37
NFS,2021,July,Chattisgarh,Korba,22.3594501,82.7500594999999,0.33
NFS,2021,July,Chattisgarh,Rest of locations,21.2786567,81.8661442,2.2
NFS,2021,July,Dadra & Nagar Haveli,Dadra & Nagar Haveli,20.1808672,73.0169135,0.05
NFS,2021,July,Daman & Diu,Daman,20.3973736,72.8327991,0.23
NFS,2021,July,Daman & Diu,Diu,20.7144094,70.9873719,0.02
NFS,2021,July,Delhi,South West Delhi,28.5928929,77.0346163999999,2.1
NFS,2021,July,Delhi,South Delhi,28.4816551,77.1872856999999,2.04
NFS,2021,July,Delhi,West Delhi,28.6663433,77.067959,1.77
NFS,2021,July,Delhi,North West Delhi,28.7186211,77.0685134,1.58
NFS,2021,July,Delhi,East Delhi,28.6279559,77.2956272999999,1.42
NFS,2021,July,Delhi,Rest of locations,28.580708,77.248559,2.99
NFS,2021,July,Goa,South Goa,15.11766,74.1239959999999,0.71
NFS,2021,July,Goa,North Goa,15.5163112,73.9830029,0.65
NFS,2021,July,Gujarat,Ahmedabad,23.022505,72.5713621,3.99
NFS,2021,July,Gujarat,Surat,21.1702401,72.8310607,3.44
NFS,2021,July,Gujarat,Vadodara,22.3071588,73.1812187,1.86
NFS,2021,July,Gujarat,Valsad,20.5992349,72.9342451,1.26
NFS,2021,July,Gujarat,Rajkot,22.3038945,70.8021598999999,1.08
NFS,2021,July,Gujarat,Rest of locations,21.3163244,72.9223430999999,7.85
NFS,2021,July,Haryana,Gurgaon,28.4594965,77.0266383,2.43
NFS,2021,July,Haryana,Faridabad,28.4089123,77.3177894,1.43
NFS,2021,July,Haryana,Sonipat,28.9930822999999,77.0150735,0.52
NFS,2021,July,Haryana,Karnal,29.6856929,76.9904825,0.49
NFS,2021,July,Haryana,Ambala,30.3752011,76.782122,0.47
NFS,2021,July,Haryana,Rest of locations,29.1011262,75.8800394,4.41
NFS,2021,July,Himachal Pradesh,Solan,30.9084245,77.0999030999999,0.75
NFS,2021,July,Himachal Pradesh,Kangra,32.0998031,76.2691006,0.49
NFS,2021,July,Himachal Pradesh,Shimla,31.1048145,77.1734032999999,0.46
NFS,2021,July,Himachal Pradesh,Mandi,31.5892006,76.9182096999999,0.25
NFS,2021,July,Himachal Pradesh,Sirmaur,30.5628455,77.4701972,0.21
NFS,2021,July,Himachal Pradesh,Rest of locations,31.1048294,77.1733900999999,0.86
NFS,2021,July,Jammu & Kashmir,Jammu,33.277839,75.3412178999999,1.03
NFS,2021,July,Jammu & Kashmir,Srinagar,34.0836708,74.7972825,0.4
NFS,2021,July,Jammu & Kashmir,Ananthnag,33.7049708,75.2479061,0.26
NFS,2021,July,Jammu & Kashmir,Udhampur,32.9159847,75.1416173,0.22
NFS,2021,July,Jammu & Kashmir,Baramulla,34.1990498,74.3499496,0.19
NFS,2021,July,Jammu & Kashmir,Rest of locations,33.277839,75.3412178999999,1.08
NFS,2021,July,Jharkhand,Ranchi,23.3440997,85.309562,1.08
NFS,2021,July,Jharkhand,East Singhbhum,22.4866756,86.4996546,0.76
NFS,2021,July,Jharkhand,Dhanbad,23.7956531,86.4303858999999,0.63
NFS,2021,July,Jharkhand,Bokaro,23.6692956,86.151112,0.39
NFS,2021,July,Jharkhand,Hazaribag,23.9924669,85.3636758,0.27
NFS,2021,July,Jharkhand,Rest of locations,23.9931796,85.361781,2.09
NFS,2021,July,Karnataka,Bangalore,12.9715987,77.5945627,9.96
NFS,2021,July,Karnataka,Belgaum,15.8496953,74.4976741,1.51
NFS,2021,July,Karnataka,Mysore,12.2958104,76.6393805,1.4
NFS,2021,July,Karnataka,Dakshina Kannada,12.8437814,75.2479061,1.21
NFS,2021,July,Karnataka,Kolar,13.1362143,78.1290985999999,0.97
NFS,2021,July,Karnataka,Rest of locations,15.2608289,75.3423245,13.45
NFS,2021,July,Kerala,Ernakulam,9.9816358,76.2998842,2.7
NFS,2021,July,Kerala,Thiruvananthapuram,8.5241391,76.9366376,2.12
NFS,2021,July,Kerala,Thrissur,10.5276416,76.2144349,1.8
NFS,2021,July,Kerala,Malappuram,11.0509762,76.0710967,1.65
NFS,2021,July,Kerala,Kozhikode,11.2587531,75.78041,1.53
NFS,2021,July,Kerala,Rest of locations,11.5577391,76.0429893,8.48
NFS,2021,July,Lakshadweep,Lakshadweep,10.5593204,72.6358134,0.01
NFS,2021,July,Madhya Pradesh,Indore,22.7195687,75.8577258,2.04
NFS,2021,July,Madhya Pradesh,Bhopal,23.2599333,77.412615,1.3
NFS,2021,July,Madhya Pradesh,Jabalpur,23.181467,79.9864071,0.67
NFS,2021,July,Madhya Pradesh,Gwalior,26.2182871,78.1828307999999,0.59
NFS,2021,July,Madhya Pradesh,Dhar,22.6012922,75.3024655,0.57
NFS,2021,July,Madhya Pradesh,Rest of locations,22.9734229,78.6568942,8.19
NFS,2021,July,Maharashtra,Thane,19.2183307,72.9780897,12.16
NFS,2021,July,Maharashtra,Mumbai,19.0759837,72.8776559,9.06
NFS,2021,July,Maharashtra,Pune,18.5204303,73.8567437,8.78
NFS,2021,July,Maharashtra,Nagpur,21.1458004,79.0881546,2.49
NFS,2021,July,Maharashtra,Nashik,19.9974533,73.7898022999999,1.93
NFS,2021,July,Maharashtra,Rest of locations,18.7313741,76.3854231999999,18.2
NFS,2021,July,Manipur,Imphal West,24.7827837,93.8858954999999,0.23
NFS,2021,July,Manipur,Thoubal,24.6449243,93.99929,0.09
NFS,2021,July,Manipur,Churachandpur,24.3427485,93.6978264,0.08
NFS,2021,July,Manipur,Imphal East,24.7806536,93.9674371,0.06
NFS,2021,July,Manipur,Bishnupur,24.6303603,93.7598288,0.05
NFS,2021,July,Manipur,Rest of locations,25.0147934,94.3108908999999,0.06
NFS,2021,July,Meghalaya,East Khasi Hills,25.3681768,91.7538817,0.24
NFS,2021,July,Meghalaya,West Garo Hills,25.5679372,90.2244662,0.07
NFS,2021,July,Meghalaya,Jaintia Hills,25.5021272,92.341887,0.07
NFS,2021,July,Meghalaya,Ri Bhoi,25.8431574,91.985621,0.04
NFS,2021,July,Meghalaya,West Khasi Hills,25.5624625,91.2891035999999,0.03
NFS,2021,July,Meghalaya,Rest of locations,25.8718992,91.2585399,0.03
NFS,2021,July,Mizoram,Aizawl,23.7307175,92.7173105999999,0.2
NFS,2021,July,Mizoram,Lunglei,22.8670691,92.7655358,0.03
NFS,2021,July,Mizoram,Champhai,23.4565708,93.3281928999999,0.02
NFS,2021,July,Mizoram,Kolasib,24.224565,92.6760250999999,0.02
NFS,2021,July,Mizoram,Serchhip,23.3416578,92.8502302,0.02
NFS,2021,July,Mizoram,Rest of locations,22.8893827,92.7464487,0.04
NFS,2021,July,Nagaland,Dimapur,25.9091406,93.7265604999999,0.17
NFS,2021,July,Nagaland,Kohima,25.6751129,94.1085998,0.08
NFS,2021,July,Nagaland,Mokokchung,26.3220358,94.5134629,0.02
NFS,2021,July,Nagaland,Wokha,26.0910351,94.2589737999999,0.02
NFS,2021,July,Nagaland,Mon,26.8038362,94.976654,0.02
NFS,2021,July,Nagaland,Rest of locations,26.1584354,94.5624426,0.03
NFS,2021,July,Odisha,Khorda,20.130141,85.4788064999999,1.47
NFS,2021,July,Odisha,Cuttack,20.462521,85.8829895,0.88
NFS,2021,July,Odisha,Ganjam,19.387389,85.0515413,0.83
NFS,2021,July,Odisha,Baleswar,21.4933578,86.9134794,0.81
NFS,2021,July,Odisha,Sundergarh,22.1240025,84.043175,0.61
NFS,2021,July,Odisha,Rest of locations,22.7809873,85.576031,6.82
NFS,2021,July,Pondicherry,Pondicherry,11.9415915,79.8083133,0.87
NFS,2021,July,Pondicherry,Karaikal,10.9254398,79.8380056,0.19
NFS,2021,July,Punjab,Ludhiana,30.900965,75.8572758,2.14
NFS,2021,July,Punjab,Amritsar,31.6339793,74.8722642,1.13
NFS,2021,July,Punjab,Jalandhar,31.3260152,75.5761828999999,1.09
NFS,2021,July,Punjab,Patiala,30.3397809,76.3868797,0.91
NFS,2021,July,Punjab,Rupnagar,30.9661003,76.5230961,0.87
NFS,2021,July,Punjab,Rest of locations,30.7529521,76.4089185,4.93
NFS,2021,July,Rajasthan,Jaipur,26.9124336,75.7872709,2.58
NFS,2021,July,Rajasthan,Alwar,27.5529907,76.6345735,0.9
NFS,2021,July,Rajasthan,Jodhpur,26.2389469,73.0243093999999,0.85
NFS,2021,July,Rajasthan,Ajmer,26.4498954,74.6399163,0.71
NFS,2021,July,Rajasthan,Udaipur,24.585445,73.712479,0.66
NFS,2021,July,Rajasthan,Rest of locations,28.2114731,76.8553251,7.37
NFS,2021,July,Sikkim,East Sikkim,27.3083637,88.6723578,0.3
NFS,2021,July,Sikkim,West Sikkim,27.3031986,88.2071598,0.05
NFS,2021,July,Sikkim,South Sikkim,27.28584,88.3945669,0.05
NFS,2021,July,Sikkim,North Sikkim,27.8236356,88.5565309999999,0.01
NFS,2021,July,Tamil Nadu,Kanchipuram,12.818456,79.6946586,5.83
NFS,2021,July,Tamil Nadu,Coimbatore,11.0168445,76.9558321,5.67
NFS,2021,July,Tamil Nadu,Chennai,13.0826802,80.2707184,4.34
NFS,2021,July,Tamil Nadu,Tiruvallur,13.1230558,79.9119526,3.89
NFS,2021,July,Tamil Nadu,Vellore,12.9165167,79.1324985999999,2.63
NFS,2021,July,Tamil Nadu,Rest of locations,10.9995713,77.0439323,31.01
NFS,2021,July,Telangana,HYDERABAD,17.385044,78.486671,5.71
NFS,2021,July,Telangana,K.V.RANGAREDDY,17.3891379,77.8367282,3.17
NFS,2021,July,Telangana,Karim Nagar,18.4385553,79.1288412,1.37
NFS,2021,July,Telangana,Medak,18.0529357,78.261853,1.21
NFS,2021,July,Telangana,Mahabub Nagar,16.7488379,78.0035171999999,0.99
NFS,2021,July,Telangana,Rest of locations,18.1124372,79.0192996999999,3.98
NFS,2021,July,Tripura,WEST TRIPURA,23.899682,91.4048249,0.46
NFS,2021,July,Tripura,North Tripura,24.0797139,92.2630393,0.14
NFS,2021,July,Tripura,South Tripura,23.2317493,91.5596116999999,0.13
NFS,2021,July,Tripura,Dhalai,23.8466982,91.9099238,0.05
NFS,2021,July,Uttar Pradesh,Lucknow,26.8466937,80.9461659999999,2.72
NFS,2021,July,Uttar Pradesh,Gautam Buddha Nagar,28.358983,77.5507619999999,2.05
NFS,2021,July,Uttar Pradesh,Ghaziabad,28.6691565,77.4537577999999,2.03
NFS,2021,July,Uttar Pradesh,Varanasi,25.3176452,82.9739144,1.4
NFS,2021,July,Uttar Pradesh,Gorakhpur,26.7605545,83.3731675,1.28
NFS,2021,July,Uttar Pradesh,Rest of locations,26.8467088,80.9461592,23.36
NFS,2021,July,Uttarakhand,Dehradun,30.3164945,78.0321917999999,1.25
NFS,2021,July,Uttarakhand,Haridwar,29.9456906,78.1642478,0.82
NFS,2021,July,Uttarakhand,Udham Singh Nagar,28.9609653,79.5153773,0.8
NFS,2021,July,Uttarakhand,Nainital,29.3919202,79.4542033,0.41
NFS,2021,July,Uttarakhand,Almora,29.5892407,79.646666,0.19
NFS,2021,July,Uttarakhand,Rest of locations,29.7621229,78.8002616,0.65
NFS,2021,July,West Bengal,Kolkata,22.572646,88.363895,3.28
NFS,2021,July,West Bengal,North 24 Parganas,22.6168099,88.402895,2.63
NFS,2021,July,West Bengal,Bardhaman,23.2324214,87.8614793,1.67
NFS,2021,July,West Bengal,South 24 Parganas,22.1352378,88.4016041,1.43
NFS,2021,July,West Bengal,Howrah,22.5957689,88.2636394,1.35
NFS,2021,July,West Bengal,Rest of locations,22.6434952,88.4220856,9.35
NFS,2021,July,OTHERS*,OTHERS*,19.7899888,72.1001898,1.42
NFS,2021,June,Andaman & Nicobar Islands,South Andaman,11.8311681,92.6586401,0.09
NFS,2021,June,Andaman & Nicobar Islands,North And Middle Andaman,12.6518832,92.8976254,0.01
NFS,2021,June,Andhra Pradesh,Visakhapatnam,17.6868159,83.2184815,2.25
NFS,2021,June,Andhra Pradesh,Krishna,16.6099914,80.7214417,1.76
NFS,2021,June,Andhra Pradesh,Chittoor,13.217176,79.1003289,1.7
NFS,2021,June,Andhra Pradesh,East Godavari,17.32125,82.0407137,1.62
NFS,2021,June,Andhra Pradesh,Guntur,16.3066525,80.4365402,1.58
NFS,2021,June,Andhra Pradesh,Rest of locations,15.9128998,79.7399875,7.54
NFS,2021,June,Arunachal Pradesh,Papum Pare,27.1719019,93.7029002,0.1
NFS,2021,June,Arunachal Pradesh,East Siang,28.1097051,95.1432068,0.03
NFS,2021,June,Arunachal Pradesh,Lower Subansiri,27.6169349,93.8391556999999,0.02
NFS,2021,June,Arunachal Pradesh,Upper Subansiri,27.786802,94.3359634999999,0.02
NFS,2021,June,Arunachal Pradesh,West Siang,28.147254,94.7484518,0.02
NFS,2021,June,Arunachal Pradesh,Rest of locations,28.2179994,94.7277528,0.08
NFS,2021,June,Assam,Kamrup,26.3160819,91.5983959,1.34
NFS,2021,June,Assam,Cachar,24.7821253,92.8577105,0.39
NFS,2021,June,Assam,Sonitpur,26.6738851,92.8577105,0.32
NFS,2021,June,Assam,Dibrugarh,27.4728327,94.9119621,0.32
NFS,2021,June,Assam,Nagaon,26.348009,92.6838111,0.29
NFS,2021,June,Assam,Rest of locations,26.49462,92.894335,3.1
NFS,2021,June,Bihar,Patna,25.5940947,85.1375645,1.77
NFS,2021,June,Bihar,Muzaffarpur,26.1196607,85.390982,0.78
NFS,2021,June,Bihar,Saran,25.8559698,84.8567932,0.62
NFS,2021,June,Bihar,East Champaran,26.6098139,84.8567932,0.59
NFS,2021,June,Bihar,West Champaran,27.1543104,84.3542049,0.58
NFS,2021,June,Bihar,Rest of locations,24.8455266,85.1476264,9.18
NFS,2021,June,Chandigarh,Chandigarh,30.7333148,76.7794179,0.8
NFS,2021,June,Chattisgarh,Raipur,21.2513844,81.6296413,1.55
NFS,2021,June,Chattisgarh,Durg,21.1904494,81.2849169,1.03
NFS,2021,June,Chattisgarh,Bilaspur(CGH),22.070343,82.1377574,0.56
NFS,2021,June,Chattisgarh,Rajnandgaon,21.0976046,81.0337066,0.41
NFS,2021,June,Chattisgarh,Surguja,22.9494079,83.1649001,0.34
NFS,2021,June,Chattisgarh,Rest of locations,21.2786567,81.8661442,2.29
NFS,2021,June,Dadra & Nagar Haveli,Dadra & Nagar Haveli,20.1808672,73.0169135,0.06
NFS,2021,June,Daman & Diu,Daman,20.3973736,72.8327991,0.21
NFS,2021,June,Daman & Diu,Diu,20.7144094,70.9873719,0.02
NFS,2021,June,Delhi,South West Delhi,28.5928929,77.0346163999999,1.81
NFS,2021,June,Delhi,South Delhi,28.4816551,77.1872856999999,1.77
NFS,2021,June,Delhi,West Delhi,28.6663433,77.067959,1.57
NFS,2021,June,Delhi,North West Delhi,28.7186211,77.0685134,1.39
NFS,2021,June,Delhi,East Delhi,28.6279559,77.2956272999999,1.26
NFS,2021,June,Delhi,Rest of locations,28.580708,77.248559,2.53
NFS,2021,June,Goa,South Goa,15.11766,74.1239959999999,0.63
NFS,2021,June,Goa,North Goa,15.5163112,73.9830029,0.58
NFS,2021,June,Gujarat,Ahmedabad,23.022505,72.5713621,3.67
NFS,2021,June,Gujarat,Surat,21.1702401,72.8310607,3.08
NFS,2021,June,Gujarat,Vadodara,22.3071588,73.1812187,1.75
NFS,2021,June,Gujarat,Valsad,20.5992349,72.9342451,1.15
NFS,2021,June,Gujarat,Rajkot,22.3038945,70.8021598999999,1.01
NFS,2021,June,Gujarat,Rest of locations,22.3163244,72.9223430999999,7.35
NFS,2021,June,Haryana,Gurgaon,28.4594965,77.0266383,2.13
NFS,2021,June,Haryana,Faridabad,28.4089123,77.3177894,1.31
NFS,2021,June,Haryana,Sonipat,28.9930822999999,77.0150735,0.48
NFS,2021,June,Haryana,Karnal,29.6856929,76.9904825,0.47
NFS,2021,June,Haryana,Ambala,30.3752011,76.782122,0.44
NFS,2021,June,Haryana,Rest of locations,29.1011262,75.8800394,4.07
NFS,2021,June,Himachal Pradesh,Solan,30.9084245,77.0999030999999,0.67
NFS,2021,June,Himachal Pradesh,Kangra,32.0998031,76.2691006,0.43
NFS,2021,June,Himachal Pradesh,Shimla,31.1048145,77.1734032999999,0.37
NFS,2021,June,Himachal Pradesh,Mandi,31.5892006,76.9182096999999,0.21
NFS,2021,June,Himachal Pradesh,Sirmaur,30.5628455,77.4701972,0.18
NFS,2021,June,Himachal Pradesh,Rest of locations,31.1048294,77.1733900999999,0.72
NFS,2021,June,Jammu & Kashmir,Jammu,33.277839,75.3412178999999,0.92
NFS,2021,June,Jammu & Kashmir,Srinagar,34.0836708,74.7972825,0.33
NFS,2021,June,Jammu & Kashmir,Ananthnag,33.7049708,75.2479061,0.22
NFS,2021,June,Jammu & Kashmir,Udhampur,32.9159847,75.1416173,0.18
NFS,2021,June,Jammu & Kashmir,Kathua,32.3863082,75.5173465,0.17
NFS,2021,June,Jammu & Kashmir,Rest of locations,33.277839,75.3412178999999,0.92
NFS,2021,June,Jharkhand,Ranchi,23.3440997,85.309562,0.97
NFS,2021,June,Jharkhand,East Singhbhum,22.4866756,86.4996546,0.69
NFS,2021,June,Jharkhand,Dhanbad,23.7956531,86.4303858999999,0.56
NFS,2021,June,Jharkhand,Bokaro,23.6692956,86.151112,0.35
NFS,2021,June,Jharkhand,Hazaribag,23.9924669,85.3636758,0.24
NFS,2021,June,Jharkhand,Rest of locations,23.9931796,85.361781,2.03
NFS,2021,June,Karnataka,Bangalore,12.9715987,77.5945627,7.64
NFS,2021,June,Karnataka,Belgaum,15.8496953,74.4976741,1.27
NFS,2021,June,Karnataka,Mysore,12.2958104,76.6393805,1.08
NFS,2021,June,Karnataka,Dakshina Kannada,12.8437814,75.2479061,0.88
NFS,2021,June,Karnataka,Kolar,13.1362143,78.1290985999999,0.83
NFS,2021,June,Karnataka,Rest of locations,15.2608289,75.3423245,11.28
NFS,2021,June,Kerala,Ernakulam,9.9816358,76.2998842,2.24
NFS,2021,June,Kerala,Thiruvananthapuram,8.5241391,76.9366376,1.84
NFS,2021,June,Kerala,Thrissur,10.5276416,76.2144349,1.56
NFS,2021,June,Kerala,Malappuram,11.0509762,76.0710967,1.47
NFS,2021,June,Kerala,Kozhikode,11.2587531,75.78041,1.4
NFS,2021,June,Kerala,Rest of locations,11.5577391,76.0429893,7.46
NFS,2021,June,Lakshadweep,Lakshadweep,10.5593204,72.6358134,0.01
NFS,2021,June,Madhya Pradesh,Indore,22.7195687,75.8577258,1.79
NFS,2021,June,Madhya Pradesh,Bhopal,23.2599333,77.412615,1.15
NFS,2021,June,Madhya Pradesh,Jabalpur,23.181467,79.9864071,0.63
NFS,2021,June,Madhya Pradesh,Gwalior,26.2182871,78.1828307999999,0.56
NFS,2021,June,Madhya Pradesh,Dhar,22.6012922,75.3024655,0.55
NFS,2021,June,Madhya Pradesh,Rest of locations,22.9734229,78.6568942,8.5
NFS,2021,June,Maharashtra,Thane,19.2183307,72.9780897,11.6
NFS,2021,June,Maharashtra,Mumbai,19.0759837,72.8776559,8.17
NFS,2021,June,Maharashtra,Pune,18.5204303,73.8567437,8.11
NFS,2021,June,Maharashtra,Nagpur,21.1458004,79.0881546,2.45
NFS,2021,June,Maharashtra,Nashik,19.9974533,73.7898022999999,1.83
NFS,2021,June,Maharashtra,Rest of locations,18.7313741,76.3854231999999,18.19
NFS,2021,June,Manipur,Imphal West,24.7827837,93.8858954999999,0.23
NFS,2021,June,Manipur,Thoubal,24.6449243,93.99929,0.09
NFS,2021,June,Manipur,Churachandpur,24.3427485,93.6978264,0.07
NFS,2021,June,Manipur,Imphal East,24.7806536,93.9674371,0.07
NFS,2021,June,Manipur,Bishnupur,24.6303603,93.7598288,0.04
NFS,2021,June,Manipur,Rest of locations,25.0147934,94.3108908999999,0.05
NFS,2021,June,Meghalaya,East Khasi Hills,25.3681768,91.7538817,0.2
NFS,2021,June,Meghalaya,West Garo Hills,25.5679372,90.2244662,0.06
NFS,2021,June,Meghalaya,Jaintia Hills,25.5021272,92.341887,0.06
NFS,2021,June,Meghalaya,Ri Bhoi,25.8431574,91.985621,0.03
NFS,2021,June,Meghalaya,West Khasi Hills,25.5624625,91.2891035999999,0.03
NFS,2021,June,Meghalaya,Rest of locations,25.8718992,92.2585399,0.02
NFS,2021,June,Mizoram,Aizawl,23.7307175,92.7173105999999,0.19
NFS,2021,June,Mizoram,Lunglei,22.8670691,92.7655358,0.04
NFS,2021,June,Mizoram,Kolasib,24.224565,92.6760250999999,0.02
NFS,2021,June,Mizoram,Champhai,23.4565708,93.3281928999999,0.02
NFS,2021,June,Mizoram,Serchhip,23.3416578,92.8502302,0.02
NFS,2021,June,Mizoram,Rest of locations,22.8893827,92.7464487,0.04
NFS,2021,June,Nagaland,Dimapur,25.9091406,93.7265604999999,0.13
NFS,2021,June,Nagaland,Kohima,25.6751129,94.1085998,0.06
NFS,2021,June,Nagaland,Mokokchung,26.3220358,94.5134629,0.02
NFS,2021,June,Nagaland,Mon,26.8038362,94.976654,0.02
NFS,2021,June,Nagaland,Wokha,26.0910351,94.2589737999999,0.01
NFS,2021,June,Nagaland,Rest of locations,26.1584354,94.5624426,0.03
